Fake_StudentID,Marital_status,Application_mode,Application_order,Course,Daytime/evening_attendance,Previous_qualification,Previous_qualification_(grade),Nacionality,Mother's_qualification,Father's_qualification,Mother's_occupation,Father's_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_(credited),Curricular_units_1st_sem_(enrolled),Curricular_units_1st_sem_(evaluations),Curricular_units_1st_sem_(approved),Curricular_units_1st_sem_(grade),Curricular_units_1st_sem_(without_evaluations),Curricular_units_2nd_sem_(credited),Curricular_units_2nd_sem_(enrolled),Curricular_units_2nd_sem_(evaluations),Curricular_units_2nd_sem_(approved),Curricular_units_2nd_sem_(grade),Curricular_units_2nd_sem_(without_evaluations),Unemployment_rate,Inflation_rate,GDP,Target
84381873D,1,18,1,9500,1,1,144.0,1,37,37,6,6,127.5,1,0,0,1,0,1,19,0,0,8,8,7,13.54285714,0,0,8,8,7,13.54285714,0,12.7,3.7,-1.7,No dropout
97364457A,4,43,1,8014,0,1,140.0,1,38,37,9,9,126.0,0,0,0,1,0,1,39,0,3,9,9,9,13.11111111,0,2,7,10,7,11.71428571,0,12.7,3.7,-1.7,No dropout
12870490B,1,43,1,8014,0,10,100.0,1,34,34,0,0,113.0,1,0,0,1,0,0,30,0,3,9,11,9,12.66666667,0,2,7,7,7,12.14285714,0,7.6,2.6,0.32,No dropout
15045136B,1,1,1,9147,1,1,135.0,1,1,19,5,5,130.1,1,0,0,1,0,0,18,0,0,5,10,4,10.75,1,0,5,13,2,10.0,0,9.4,-0.8,-3.12,Dropout
96436380B,2,43,1,9991,0,1,130.0,1,37,37,9,9,110.0,1,0,0,1,0,0,38,0,4,10,14,4,10.75,0,2,10,10,2,10.0,0,7.6,2.6,0.32,Dropout
35564118C,1,1,3,9070,1,1,147.0,1,34,37,5,7,135.8,1,0,0,1,0,0,20,0,0,6,6,6,13.66666667,0,0,6,6,6,13.33333333,0,9.4,-0.8,-3.12,No dropout
30219636C,1,39,1,8014,0,19,149.0,1,34,34,0,0,126.3,0,0,0,1,0,0,55,0,0,6,6,6,13.83333333,0,1,6,6,6,12.83333333,0,7.6,2.6,0.32,No dropout
32516550A,4,27,1,9070,1,2,130.0,1,34,34,0,0,130.0,0,0,0,1,0,0,53,0,15,18,18,17,13.17647059,0,13,18,18,16,13.0,0,7.6,2.6,0.32,Dropout
36502903D,2,39,1,8014,0,1,120.0,1,34,34,0,0,104.0,0,0,0,1,0,0,54,0,0,6,8,4,12.75,0,0,6,12,5,12.6,0,7.6,2.6,0.32,Dropout
75980360A,1,43,1,9500,1,1,125.0,1,37,37,9,7,123.6,1,0,0,1,0,1,18,0,0,7,8,5,12.86,0,0,7,8,5,12.86,0,7.6,2.6,0.32,No dropout
29692528A,1,39,1,8014,0,1,133.1,1,37,37,9,8,121.0,0,0,1,0,0,0,44,0,2,8,12,4,12.0,2,2,7,9,4,12.0,2,8.9,1.4,3.51,Dropout
11332250A,1,43,1,9238,1,1,149.0,1,37,37,9,6,130.5,1,0,0,1,0,0,28,0,8,11,11,9,11.66666667,0,8,11,13,9,12.55555556,0,10.8,1.4,1.74,No dropout
20123157D,1,7,1,8014,0,43,180.0,1,19,19,9,4,180.0,0,0,0,1,0,0,37,0,12,14,14,14,16.5,0,8,11,11,11,16.90909091,0,8.9,1.4,3.51,No dropout
35915318B,1,43,1,9238,1,1,110.0,1,14,14,90,90,112.5,1,0,0,1,0,0,20,0,8,10,14,9,12.33333333,0,3,7,10,7,11.77777778,0,7.6,2.6,0.32,No dropout
57329777D,1,1,3,9500,1,1,131.0,1,19,3,3,2,126.1,1,0,0,1,0,0,18,0,0,7,8,7,12.59125,0,0,8,11,7,12.82,0,15.5,2.8,-4.06,No dropout
67718991D,1,1,1,9238,1,1,117.0,1,19,19,9,9,111.8,1,0,0,1,1,0,19,0,0,6,9,4,11.5,0,0,6,12,3,11.0,0,8.9,1.4,3.51,Dropout
41973244B,1,17,1,9003,1,1,120.0,1,38,37,5,9,131.4,1,0,0,1,1,1,23,0,17,18,19,18,11.89473684,0,12,13,13,13,12.92307692,0,15.5,2.8,-4.06,No dropout
76269766C,1,17,1,9238,1,1,160.0,1,19,37,6,6,144.3,0,0,0,1,1,0,22,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,13.9,-0.3,0.79,Dropout
70107549B,1,39,1,9254,1,1,100.0,1,3,19,3,5,115.0,0,0,0,0,1,0,24,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,Dropout
92106783C,1,44,1,9003,1,39,140.0,1,4,4,4,2,120.0,1,0,0,1,1,0,22,0,0,6,13,5,13.0,0,0,6,13,2,11.5,0,12.4,0.5,1.79,No dropout
40385824B,1,39,1,9003,1,1,160.0,1,1,38,5,6,168.6,0,0,0,1,1,0,26,0,0,6,9,0,0.0,0,0,6,6,0,0.0,0,13.9,-0.3,0.79,Dropout
11358889B,1,17,6,9773,1,1,141.0,1,37,37,5,5,127.7,1,0,0,1,1,0,18,0,0,6,6,6,15.16666667,0,0,6,6,6,14.83333333,0,9.4,-0.8,-3.12,No dropout
46990864D,1,44,1,9130,1,39,130.0,1,38,19,9,9,150.0,0,0,0,1,1,0,24,0,2,6,8,4,11.75,0,1,6,8,2,13.5,0,11.1,0.6,2.02,Dropout
24704768A,1,1,1,9119,1,1,142.0,1,1,38,4,3,129.8,1,0,0,1,1,0,18,0,0,5,5,0,0.0,0,0,5,6,1,15.0,0,10.8,1.4,1.74,No dropout
78040554D,1,1,1,171,1,1,130.0,1,1,38,7,8,135.6,1,0,0,1,1,0,26,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.1,0.6,2.02,Dropout
96048893C,1,39,1,9254,1,19,133.1,1,37,37,9,4,100.0,0,0,0,1,1,0,27,0,0,6,11,3,11.33333333,0,0,6,10,3,14.75,0,16.2,0.3,-0.92,Dropout
10724949D,1,44,1,9003,1,39,140.0,1,37,37,9,6,140.0,1,0,0,1,1,1,20,0,0,6,10,5,12.6,0,0,6,6,5,13.2,0,12.4,0.5,1.79,No dropout
96539738B,1,1,1,9119,1,1,129.0,1,12,1,4,10,124.1,1,0,0,1,1,0,19,0,0,5,10,0,0.0,0,0,5,10,1,14.0,3,7.6,2.6,0.32,Dropout
41350281B,1,1,1,9085,1,1,148.0,1,38,38,4,9,131.6,0,0,0,1,1,1,18,0,0,6,8,6,15.5,0,0,6,9,4,15.5,0,11.1,0.6,2.02,Dropout
88580086A,1,1,3,9500,1,1,143.0,1,1,1,4,4,129.0,1,0,0,1,1,0,18,0,0,8,8,7,12.36571429,0,0,8,8,7,12.36571429,0,10.8,1.4,1.74,No dropout
69656872C,1,17,1,9670,1,1,128.0,1,37,37,9,9,135.7,1,0,0,1,1,0,19,0,0,6,7,5,13.2,0,0,6,10,5,13.25,0,10.8,1.4,1.74,No dropout
60007372D,1,43,1,9070,1,1,100.0,1,37,37,9,9,108.0,1,0,0,1,1,0,34,0,7,12,12,7,11.42857143,0,4,12,12,7,11.85714286,0,7.6,2.6,0.32,No dropout
51833859D,1,1,1,9238,1,1,116.0,1,38,19,8,10,110.8,1,0,0,1,1,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,16.2,0.3,-0.92,Dropout
43055428D,1,1,1,9773,1,1,128.0,1,1,19,4,4,124.5,0,0,0,1,1,1,19,0,0,6,10,4,14.0,0,0,6,9,6,12.33333333,0,9.4,-0.8,-3.12,No dropout
71041267B,2,39,1,9003,1,1,120.0,1,2,2,1,4,100.0,0,0,0,1,1,0,30,0,3,12,12,3,12.0,0,5,12,16,5,11.8,0,15.5,2.8,-4.06,Dropout
75333280B,1,43,1,9773,1,1,121.0,1,1,3,9,3,123.8,0,0,0,0,1,0,22,0,0,4,4,0,0.0,4,0,5,8,3,12.0,0,10.8,1.4,1.74,Dropout
23692641A,1,17,1,9147,1,1,137.0,1,3,38,1,9,131.4,0,0,0,0,1,0,19,0,0,5,13,4,10.0,0,0,5,7,3,11.33333333,0,15.5,2.8,-4.06,Dropout
77343504C,1,1,1,9147,1,1,115.0,1,38,1,9,8,118.5,0,0,0,1,1,0,21,0,0,5,9,1,10.0,0,0,5,10,1,10.0,0,7.6,2.6,0.32,Dropout
97199358D,1,1,2,171,1,1,129.0,1,37,37,9,9,122.0,1,0,0,0,1,0,22,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Dropout
35894136B,1,1,1,9254,1,1,125.0,1,37,37,9,9,122.9,0,0,0,1,1,1,19,0,0,6,7,6,11.16666667,0,0,6,12,3,11.66666667,0,10.8,1.4,1.74,No dropout
34433676A,1,1,1,9238,1,1,125.0,1,19,38,7,7,118.7,0,0,0,1,1,0,20,0,0,6,12,4,11.75,0,0,6,13,3,11.33333333,0,15.5,2.8,-4.06,No dropout
23912739D,1,39,1,9003,1,19,133.1,1,3,1,2,8,100.0,1,0,0,1,1,0,35,0,0,6,13,3,11.75,0,0,6,10,0,0.0,0,13.9,-0.3,0.79,Dropout
14481055A,1,16,2,9147,1,1,131.0,1,37,37,9,9,135.9,1,0,0,1,1,0,20,0,0,5,8,1,10.0,0,0,5,7,1,11.0,0,7.6,2.6,0.32,Dropout
13843362C,1,1,1,9130,1,1,133.1,1,6,11,4,5,138.4,0,0,0,1,1,0,21,0,0,5,8,3,14.0,0,0,5,5,5,12.8,0,7.6,2.6,0.32,No dropout
48102762D,1,39,1,9085,1,12,133.1,1,34,34,99,99,128.2,0,0,1,0,1,0,27,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout
99182613D,1,43,1,9773,1,1,114.0,1,37,38,9,5,107.4,1,0,0,0,1,0,26,0,0,6,12,3,12.0,0,0,6,15,0,0.0,0,9.4,-0.8,-3.12,Dropout
13852100A,1,17,1,9773,1,1,127.0,1,1,33,3,3,129.8,0,0,0,0,1,0,20,0,0,6,10,0,0.0,0,0,5,10,0,0.0,0,10.8,1.4,1.74,Dropout
24180575A,1,39,1,9003,1,1,130.0,1,37,37,6,6,100.0,0,0,1,0,1,0,28,0,4,10,19,8,11.88888889,0,2,8,17,5,11.6,1,15.5,2.8,-4.06,Dropout
35213166B,1,1,3,9773,1,1,121.0,1,19,38,9,7,113.0,1,0,0,1,1,0,19,0,0,6,6,6,13.83333333,0,0,6,6,6,13.66666667,0,11.1,0.6,2.02,No dropout
78626437C,1,43,1,9991,0,1,120.0,1,37,19,9,9,107.0,0,0,0,0,1,0,47,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,Dropout
94136223A,4,39,1,9773,1,12,120.0,1,37,37,4,9,130.0,0,0,0,0,1,0,55,0,0,6,8,5,11.4,0,0,6,9,5,12.4,0,10.8,1.4,1.74,Dropout
29711788D,1,43,1,9003,1,1,120.0,1,37,37,5,9,120.0,1,0,0,1,1,0,39,0,0,6,8,0,0.0,0,1,6,8,2,11.0,0,16.2,0.3,-0.92,Dropout
39998433C,2,1,1,9003,1,1,120.0,1,37,37,9,9,120.5,1,0,1,1,1,0,35,0,14,17,17,14,10.64285714,1,12,12,12,12,10.66666667,0,15.5,2.8,-4.06,Dropout
80508479B,1,39,1,9238,1,1,133.1,1,37,29,0,4,120.5,0,0,0,0,1,0,32,0,0,6,10,2,11.0,0,0,6,12,0,0.0,0,7.6,2.6,0.32,Dropout
17527525D,1,1,4,9773,1,1,124.0,1,3,12,2,9,137.0,1,0,0,1,1,0,20,0,0,6,6,6,16.83333333,0,0,6,6,6,16.66666667,0,8.9,1.4,3.51,No dropout
99339499D,1,39,1,9254,1,1,150.0,1,37,37,9,9,115.0,0,0,0,1,1,0,36,0,0,6,8,6,13.57142857,0,0,6,9,5,13.2,0,12.7,3.7,-1.7,No dropout
13031236B,1,39,1,9991,0,19,133.1,1,38,19,9,10,142.7,0,0,1,1,1,1,34,0,0,5,11,5,14.71428571,0,0,5,14,5,14.375,5,16.2,0.3,-0.92,No dropout
63213190C,1,1,1,9670,1,1,116.0,1,38,19,0,2,116.7,1,0,0,1,1,0,21,0,0,5,8,0,0.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,Dropout
79685590D,1,43,1,9991,0,1,133.1,1,37,19,3,10,136.1,0,0,0,1,1,1,42,0,0,5,14,1,10.0,0,0,5,14,1,11.0,0,13.9,-0.3,0.79,Dropout
84073085A,1,39,1,9003,1,19,133.1,1,37,19,9,7,134.3,0,0,0,1,1,0,25,0,0,6,15,1,11.0,0,0,6,13,4,11.75,0,12.4,0.5,1.79,Dropout
18748623A,1,18,1,9773,1,1,167.0,1,38,38,6,7,153.0,1,0,0,1,1,1,18,0,0,6,6,1,11.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,Dropout
52920262D,1,1,1,9773,1,1,140.0,1,19,38,9,9,132.0,0,0,0,1,1,1,18,0,0,6,6,5,12.0,0,0,6,6,6,12.83333333,0,12.7,3.7,-1.7,No dropout
50854821B,1,1,2,9238,1,1,124.0,1,38,19,9,7,129.6,1,0,0,1,1,0,19,0,0,6,10,6,11.125,0,0,6,7,6,11.85714286,0,7.6,2.6,0.32,No dropout
42728726B,1,43,1,9085,1,1,110.0,1,3,19,4,6,105.0,0,0,1,0,1,0,34,0,2,6,13,3,11.33333333,0,0,6,8,2,11.5,0,13.9,-0.3,0.79,Dropout
25147572C,1,17,2,9773,1,1,150.0,1,1,1,4,5,130.8,0,0,0,1,1,0,20,0,0,6,15,2,12.0,0,0,6,12,0,0.0,0,10.8,1.4,1.74,Dropout
44763009C,1,1,1,9500,1,1,123.0,1,37,37,7,7,119.7,0,0,0,1,1,0,20,0,0,7,8,0,0.0,1,0,7,7,0,0.0,0,13.9,-0.3,0.79,Dropout
57982822B,1,17,1,9500,1,1,152.0,1,19,19,4,9,132.5,0,0,0,1,1,0,21,0,0,8,8,7,14.54,0,0,8,8,7,14.54,0,10.8,1.4,1.74,No dropout
94105462D,1,44,1,9003,1,39,130.0,1,1,19,3,10,130.0,1,0,0,1,1,0,19,0,0,6,9,6,12.16666667,0,0,6,14,4,13.0,0,12.4,0.5,1.79,No dropout
35369555C,1,39,1,9085,1,1,133.1,1,1,1,4,4,120.0,0,0,1,0,1,0,31,0,0,5,13,4,13.5,1,0,5,12,3,11.66666667,1,9.4,-0.8,-3.12,Dropout
18216452B,1,17,1,9670,1,1,133.1,1,1,37,4,5,150.0,0,0,0,1,1,0,21,0,0,6,8,6,14.75,0,0,6,9,5,14.33333333,0,11.1,0.6,2.02,No dropout
54173256A,1,1,1,9147,1,1,124.0,1,38,38,9,9,115.6,0,0,0,1,1,1,20,0,0,5,8,5,12.375,0,0,5,7,5,11.66666667,0,13.9,-0.3,0.79,No dropout
89962968C,1,43,2,9500,1,6,119.1,1,1,19,4,10,119.1,0,0,0,1,1,0,22,0,0,7,7,6,12.73333333,0,0,7,7,6,12.73333333,0,7.6,2.6,0.32,No dropout
50010857C,1,1,2,9070,1,1,128.0,1,19,19,3,3,123.5,1,1,0,0,1,0,19,0,0,6,9,4,12.5,0,0,6,6,0,0.0,0,9.4,-0.8,-3.12,Dropout
95031229B,1,39,1,9130,1,1,133.1,1,1,1,90,1,120.0,1,0,1,0,1,0,41,0,0,5,5,0,0.0,1,0,5,5,0,0.0,5,12.7,3.7,-1.7,Dropout
11035450C,1,43,1,9500,1,19,133.1,1,34,34,0,0,110.0,1,0,0,1,1,0,27,0,0,7,7,0,0.0,6,0,7,7,0,0.0,6,7.6,2.6,0.32,Dropout
53570468C,1,17,1,9500,1,1,145.0,1,1,1,4,10,131.4,0,0,0,1,0,0,19,0,0,7,7,7,13.44285714,0,0,8,8,7,13.77142857,0,13.9,-0.3,0.79,Dropout
45851794D,1,18,2,9500,1,1,141.0,24,1,1,4,3,126.8,1,0,0,1,0,1,20,1,0,8,8,8,14.2,0,0,8,8,8,14.2,0,9.4,-0.8,-3.12,No dropout
45663727D,1,43,4,9500,1,6,118.9,1,38,37,5,9,118.9,1,0,0,1,0,1,19,0,0,7,7,6,13.55,0,0,7,7,6,13.55,0,7.6,2.6,0.32,No dropout
84033920D,2,39,1,9991,0,1,160.0,1,37,37,9,9,160.0,0,0,0,1,0,0,35,0,0,5,5,5,11.6,0,0,5,6,5,11.16666667,0,15.5,2.8,-4.06,No dropout
28305873B,1,17,5,9773,1,1,111.0,1,19,12,7,3,115.9,1,0,0,1,0,0,22,0,0,6,7,6,13.57142857,0,0,6,7,6,15.28571429,0,13.9,-0.3,0.79,No dropout
38718323B,1,1,2,9254,1,1,111.0,1,1,19,5,7,109.3,1,0,0,1,0,1,20,0,0,6,6,6,13.83333333,0,0,6,6,6,15.0,0,11.1,0.6,2.02,No dropout
82798091A,1,1,1,9670,1,1,123.0,1,37,38,9,9,113.9,1,0,1,0,0,0,18,0,0,6,7,4,11.25,0,0,6,9,4,10.85714286,0,10.8,1.4,1.74,Dropout
37283391C,1,1,1,9238,1,1,133.0,1,37,37,9,9,121.8,1,0,0,1,0,1,18,0,0,6,7,5,10.2,0,0,6,9,4,11.25,0,12.4,0.5,1.79,No dropout
87599522A,1,7,1,9500,1,3,140.0,1,1,37,9,5,140.0,0,0,0,1,0,0,30,0,0,8,8,7,15.67571429,0,0,8,8,7,15.67571429,0,10.8,1.4,1.74,No dropout
91429589D,1,18,1,9238,1,1,122.0,1,38,38,9,7,114.7,0,0,1,1,0,1,18,0,0,6,9,6,10.83333333,0,0,6,8,6,12.0,0,11.1,0.6,2.02,No dropout
18188478C,1,1,1,9254,1,1,128.0,1,19,19,7,8,120.0,1,0,0,1,0,1,20,0,0,6,6,6,14.5,0,0,6,7,5,15.0,0,12.4,0.5,1.79,No dropout
30403016D,1,1,1,9238,1,1,108.0,1,19,38,9,9,107.3,0,1,0,1,0,1,19,0,0,6,12,4,10.4,0,0,6,11,4,10.75,0,12.4,0.5,1.79,No dropout
50895248C,1,17,1,9085,1,1,139.0,1,38,38,5,3,136.2,0,0,0,1,0,0,19,0,0,5,7,5,13.0,1,0,5,7,5,13.33333333,0,7.6,2.6,0.32,No dropout
70544463D,1,1,2,9556,1,1,130.0,1,1,38,3,8,119.5,1,0,0,1,0,1,21,0,0,7,7,7,12.24285714,0,0,8,8,8,14.125,0,15.5,2.8,-4.06,No dropout
65234342A,1,18,1,9853,1,1,133.1,1,1,19,141,182,106.0,1,0,1,1,0,0,21,0,0,7,7,7,13.0,0,0,7,8,6,12.5,0,8.9,1.4,3.51,No dropout
30594635A,1,1,4,9670,1,1,130.0,1,1,1,9,9,124.1,1,0,0,1,0,0,18,0,0,6,6,6,14.16666667,0,0,6,7,6,13.42857143,0,8.9,1.4,3.51,No dropout
53978579D,1,1,3,9147,1,1,143.0,1,1,1,5,7,133.2,1,0,0,1,0,1,18,0,0,5,11,4,14.25,0,0,5,7,4,12.5,0,12.7,3.7,-1.7,No dropout
20611204C,4,39,1,9085,1,1,110.0,1,37,37,90,90,110.0,0,0,0,0,0,0,35,0,0,5,14,1,12.0,2,0,5,11,2,10.5,1,9.4,-0.8,-3.12,Dropout
31849694B,1,1,6,9500,1,1,120.0,41,1,1,9,6,114.8,1,0,0,1,0,0,21,1,0,7,11,4,13.25,0,0,7,9,5,13.82,0,11.1,0.6,2.02,No dropout
53671858D,1,1,1,9500,1,1,140.0,1,38,37,9,7,130.0,1,0,0,1,1,1,18,0,0,7,7,6,13.18333333,0,0,7,7,6,13.18333333,0,7.6,2.6,0.32,No dropout
59453202C,1,17,5,9070,1,1,125.0,1,19,1,5,5,122.6,1,0,0,1,1,0,22,0,0,6,6,1,11.0,0,0,6,6,0,0.0,0,9.4,-0.8,-3.12,No dropout
46516564D,1,17,1,9500,1,1,134.0,1,38,1,9,6,133.5,1,0,0,1,1,1,20,0,0,7,8,7,11.9725,0,0,8,8,8,12.65125,0,15.5,2.8,-4.06,No dropout
94632046D,2,39,1,9254,1,1,130.0,1,37,37,4,7,120.0,1,0,0,1,0,0,34,0,0,6,7,5,12.4,0,0,6,8,5,12.8,0,9.4,-0.8,-3.12,No dropout
95047179B,2,7,1,9147,1,3,120.0,1,37,37,9,9,120.0,0,0,0,1,0,0,33,0,3,8,9,5,12.6,2,2,7,13,5,11.25,0,10.8,1.4,1.74,No dropout
12472299D,1,1,3,9500,1,1,142.0,1,37,38,9,9,137.3,1,0,0,1,0,1,22,0,0,7,7,6,13.9,0,0,7,7,6,13.9,0,7.6,2.6,0.32,No dropout
88929637A,1,17,3,9254,1,1,127.0,1,37,37,9,6,123.5,1,0,0,1,0,1,20,0,0,6,11,4,11.5,0,0,6,12,3,11.0,0,7.6,2.6,0.32,No dropout
20369838A,2,39,1,9147,1,1,140.0,1,37,37,6,10,131.8,0,0,0,1,0,0,35,0,0,5,6,4,14.2,0,0,5,10,4,11.85714286,0,10.8,1.4,1.74,No dropout
15249019C,2,39,1,9147,1,1,140.0,1,38,37,4,7,130.0,1,0,0,0,0,0,39,0,0,5,12,3,10.66666667,2,0,5,15,3,10.66666667,0,9.4,-0.8,-3.12,Dropout
17583874D,1,18,6,9500,1,1,142.0,1,38,37,9,5,128.0,1,0,0,0,0,0,19,0,0,7,14,0,0.0,0,0,8,0,0,0.0,0,11.1,0.6,2.02,Dropout
41127702B,4,39,1,9254,1,1,120.0,1,37,37,9,8,95.0,0,0,0,1,0,1,36,0,0,6,10,6,11.0,0,0,6,14,3,11.33333333,0,10.8,1.4,1.74,No dropout
91236210A,1,1,2,9500,1,1,124.0,1,37,37,9,9,116.0,1,0,0,1,0,1,21,0,0,8,8,7,13.95714286,0,0,8,8,7,13.95714286,0,12.7,3.7,-1.7,No dropout
96834394D,1,1,1,9238,1,1,157.0,1,3,38,1,5,136.7,1,0,0,1,0,0,22,0,0,6,11,4,12.5,1,0,6,13,3,13.66666667,0,9.4,-0.8,-3.12,No dropout
33876358A,2,39,1,9238,1,1,126.6,1,38,38,9,7,107.5,0,0,1,1,0,1,42,0,0,6,8,6,13.33333333,0,0,6,7,6,15.28571429,0,11.1,0.6,2.02,No dropout
30281497D,1,39,1,9119,1,1,110.0,1,37,37,90,90,108.4,1,0,0,1,0,0,34,0,0,5,5,0,0.0,0,0,5,6,0,0.0,0,10.8,1.4,1.74,Dropout
41008503B,1,17,1,9773,1,1,144.0,1,19,19,4,4,130.7,1,0,0,1,0,0,20,0,0,6,9,6,11.66666667,0,0,6,8,5,11.6,0,7.6,2.6,0.32,No dropout
60505997B,2,44,1,8014,0,39,160.0,1,37,19,9,10,155.9,0,0,0,1,0,0,33,0,3,6,7,6,15.71428571,0,2,6,7,6,15.5,0,13.9,-0.3,0.79,No dropout
10998625C,1,1,4,9254,1,1,105.0,1,1,19,9,6,106.1,1,0,0,1,0,0,20,0,0,6,8,5,11.0,0,0,6,9,5,11.4,0,13.9,-0.3,0.79,No dropout
61983703C,1,1,2,9670,1,1,130.0,1,26,30,0,5,128.6,1,0,1,1,0,0,19,0,0,5,8,4,12.25,0,0,5,7,4,12.75,2,7.6,2.6,0.32,No dropout
76487423C,2,43,1,9991,0,3,140.0,1,37,19,9,4,140.0,0,0,1,1,0,0,34,0,4,10,25,5,12.2,0,3,9,18,8,12.22222222,0,16.2,0.3,-0.92,Dropout
61684949C,1,1,1,9147,1,1,138.0,1,37,37,9,6,145.0,1,0,0,1,0,0,18,0,0,5,6,5,13.0,0,0,5,5,5,14.0,0,7.6,2.6,0.32,No dropout
26933634B,1,17,1,8014,0,1,120.0,1,38,37,6,6,113.0,0,0,0,1,0,1,24,0,0,6,11,4,12.0,0,0,6,7,6,13.0,0,10.8,1.4,1.74,No dropout
21125016D,1,1,1,9853,1,1,135.0,1,19,12,9,7,137.1,1,0,0,1,0,0,18,0,0,6,6,6,13.33333333,0,0,6,7,6,12.33333333,0,7.6,2.6,0.32,No dropout
95366637C,1,1,1,9670,1,1,119.0,1,37,37,10,6,119.7,1,0,0,1,0,0,20,0,0,5,6,3,13.0,0,0,5,7,3,13.0,1,7.6,2.6,0.32,No dropout
44808612C,1,17,1,9500,1,1,121.0,1,1,1,4,3,120.5,1,0,0,1,0,0,21,0,0,8,8,7,12.91,0,0,8,8,7,12.91,0,10.8,1.4,1.74,No dropout
18116669D,1,1,5,9238,1,1,126.0,1,38,1,9,5,125.7,1,0,0,1,0,1,19,0,0,6,8,6,11.0,0,0,6,13,3,11.0,0,9.4,-0.8,-3.12,No dropout
43149404D,1,17,4,9500,1,1,132.0,1,38,19,5,7,125.5,0,0,0,1,0,1,19,0,0,7,8,6,13.58,0,0,8,8,8,12.93625,0,15.5,2.8,-4.06,No dropout
53368476D,1,1,1,9238,1,1,128.0,1,19,19,5,5,124.5,1,0,0,1,0,1,18,0,0,6,10,4,12.4,0,0,6,8,6,12.5,0,12.4,0.5,1.79,No dropout
74239213A,4,39,1,8014,0,1,160.0,1,37,37,5,5,126.0,0,0,0,1,0,1,38,0,4,9,13,8,12.88888889,0,2,7,9,7,13.0,0,13.9,-0.3,0.79,No dropout
93527805B,1,1,1,171,1,1,125.0,1,19,19,5,4,136.2,1,0,1,1,1,0,21,0,6,12,12,11,11.54545455,0,4,11,18,9,11.7,1,8.9,1.4,3.51,No dropout
29239386A,1,43,1,9147,1,1,127.0,25,1,5,9,10,124.2,1,0,0,1,1,0,23,1,0,5,6,1,10.0,0,0,5,5,0,0.0,0,15.5,2.8,-4.06,No dropout
11908756D,1,17,5,9500,1,1,147.0,1,19,1,4,3,138.5,1,0,0,1,0,0,19,0,0,8,8,8,14.34125,0,0,8,8,8,14.34125,0,9.4,-0.8,-3.12,No dropout
56217205B,1,1,2,9773,1,1,130.0,1,38,37,5,3,122.3,1,0,1,0,0,0,18,0,0,6,8,6,14.14285714,0,0,6,6,5,12.0,0,13.9,-0.3,0.79,Dropout
75458868C,1,1,6,171,1,1,134.0,1,19,37,5,5,126.0,1,0,0,1,0,1,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,No dropout
78772135B,1,39,1,9003,1,1,140.0,1,19,19,9,6,135.4,1,0,0,1,0,0,24,0,0,6,10,5,11.8,0,0,6,13,4,11.25,0,12.4,0.5,1.79,No dropout
88735264D,1,1,1,9773,1,1,151.0,2,1,1,5,9,146.5,0,0,0,1,0,1,18,1,0,6,6,6,13.33333333,0,0,6,6,6,14.16666667,0,12.7,3.7,-1.7,No dropout
43863245D,1,1,1,9130,1,1,132.0,1,3,1,4,9,121.9,1,0,0,1,0,0,18,0,0,6,8,6,14.5,0,0,6,9,6,12.85714286,0,13.9,-0.3,0.79,No dropout
40030825B,1,7,1,9991,0,40,130.0,1,19,19,7,3,130.0,0,0,0,1,0,0,26,0,5,10,13,8,12.66666667,0,5,10,12,10,13.4,0,11.1,0.6,2.02,No dropout
87649060D,1,1,1,9147,1,1,126.0,1,19,19,9,9,115.2,0,0,1,1,0,0,19,0,0,5,13,1,10.0,0,0,5,8,2,10.0,0,12.4,0.5,1.79,No dropout
78816577A,1,18,3,9670,1,1,119.0,1,38,38,9,9,115.2,1,0,0,1,0,1,19,0,0,6,10,0,0.0,0,0,6,6,0,0.0,0,12.7,3.7,-1.7,Dropout
64871981A,1,1,1,9254,1,1,123.0,1,38,37,5,5,125.1,0,0,0,1,0,0,19,0,0,6,12,4,11.0,0,0,6,6,4,12.5,0,16.2,0.3,-0.92,No dropout
33678967A,1,1,1,9130,1,1,106.0,1,37,37,9,9,108.0,1,0,1,1,0,0,20,0,0,5,10,2,12.0,2,0,5,9,4,11.0,0,9.4,-0.8,-3.12,Dropout
35869834C,1,1,3,9254,1,1,121.0,1,19,19,9,9,125.9,1,0,0,1,0,0,22,0,0,6,10,4,10.0,0,0,6,12,2,13.5,0,9.4,-0.8,-3.12,No dropout
